archetype	section	code	field	context	source	target	note
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0094	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: ' via Z-track injection'; 'via nebuliser'. Coding of the method with a terminology is preferred, where possible.	例：「Z-track法による注射」「ネブライザーによる投与」。可能であれば、投与方法は用語集によるコード化が望ましい。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0095	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Administration device	投与器具	要確認: 投与器具（他候補: 投与デバイス）投与を補助する器具を示す指定案を採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0095	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Details of the medical device used to assist administration of the ordered item.	オーダーした薬剤等の投与を補助する医療機器に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0105	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Patient information	患者への情報	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0105	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	An additional instruction directed primarily at the individual/patient or carers.	主に本人や介護者に向けた追加の指示。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0105	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'To reduce your blood pressure', 'To thin your blood'. This data element allows multiple occurrences and should be coded with a reference terminology, where possible. If required it is possible to use a LINK attribute to associate this element with, for example, the 'original diagnosis' in a separate Problem list composition but the indication should be explicitly recorded here, as the link target may change over time.	例：「血圧を下げるため」「血液を固まりにくくするため」。このデータエレメントは複数回の出現を許容し、可能であれば参照用語集によりコード化する。必要に応じて LINK 属性を使い、例えば別のプロブレムリストの COMPOSITION にある「元の診断」とこのデータエレメントを関連付けることができる。ただし、リンク先は時間とともに変わる可能性があるため、適応はここに明示的に記録する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0106	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Dispense instruction	調剤者への指示	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0106	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	An additional instruction directed primarily at the person dispensing the ordered item.	主にオーダーした薬剤等を調剤する人に向けた追加の指示。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0106	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Example: Detailed instructions for phased dispensing of opiates.	例：アヘン系薬剤の段階的な調剤に関する詳しい指示。	要確認: 段階的な調剤（他候補: 分割調剤）国内制度の分割調剤に限定しない。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0107	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Monitoring instruction	モニタリングの指示	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0107	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	An additional instruction which gives advice on recommended or required monitoring of the ordered item.	オーダーした薬剤等について、推奨される、または必要なモニタリングに関する追加の指示。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0107	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'Please check renal function in 2 weeks'. This data element allows multiple occurrences.	例：「2週間後に腎機能を確認する」。このデータエレメントは複数回の出現を許容する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0112	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Order summary	オーダー要約	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0112	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Summary information about use of the ordered item, such as current status or key dates, generally used in non-prescription contexts.	オーダーした薬剤等の使用について、現在の状態や主要な日付などをまとめた情報。一般には処方箋以外の文脈で用いる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0112	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Course summary may be required when transmitting medication information between systems or representing a FHIR Medication statement. For example: as part of a referral, emergency patient summary or discharge communication.	システム間で薬剤情報を伝達する場合や、FHIR Medication statement を表す場合には、治療コースの要約が必要になることがある。例：紹介、救急時の患者サマリー、退院時の情報伝達の一部として用いる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0113	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Order details	オーダー詳細	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0113	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Details about the whole medication order.	薬剤オーダー全体に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0129	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Dispense directions	調剤の指示	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0129	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Directions about the dispensing of the ordered item.	オーダーした薬剤等の調剤に関する指示。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0130	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Maximum amount	最大量	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0130	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	The maximum, cumulative amount of medication which should be administered within the allowed period.	許容期間内に投与できる薬剤の最大の累積量。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0130	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	For example: 1 ml, 1.5 mg, 0.125 g.	例：1 ml、1.5 mg、0.125 g。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0132	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Substitution direction	代替の指示	要確認: 代替の指示（他候補: 変更の指示）生物学的同等な製品への代替を指し、後発医薬品への変更だけに限定しない。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0132	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Permission for substitution with a bioequivalent item.	生物学的同等な製品への代替を許可するかどうか。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0132	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	In many jurisdictions, substitution of an ordered item as a generic form or with a different brand name, which has been determined as bioequivalent, is allowed at the point of dispense or supply. In other cases substitution is assumed and the clinician has to explicitly request non-substitution.	多くの国や地域では、調剤または供給の際に、生物学的同等と判断された後発医薬品や別の銘柄の製品に代替することが認められている。代替を前提とし、代替しない場合には医療従事者が明示的に指示しなければならない国や地域もある。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0139	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Priority	優先度	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0139	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	An indicator of the urgency with which the ordered item should be dispensed.	オーダーした薬剤等を調剤する際の緊急度を示す指標。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0139	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	For example 'Urgent'. This is left to be templated or specialised according to local valuesets. Some jurisdictions allow instructions to dispense to be marked as 'urgent' so that the dispensary handles them quickly.	例：「至急」。ローカルな値セットに従って、テンプレート化または特殊化することを想定している。国や地域によっては、調剤部門が迅速に対応できるよう、調剤の指示に「至急」と記載できる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0143	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Medication details	薬剤詳細	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0143	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Structured details about the overall medication including strength, form and constituent substances.	含量、剤形、構成物質を含む、薬剤全体に関する構造化された詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0143	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Use this SLOT where the detailed description of the ordered item needs to be explicitly stated. For example: the form, strength, any diluents or mixture of ingredients.	オーダーした薬剤等の詳しい説明を明示する必要がある場合に、この SLOT を用いる。例：剤形、含量、希釈液、成分の混合。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0148	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Therapeutic intent	治療意図	要確認: 治療意図（他候補: 治療目的）用量記録の「目的」と区別し、治療全体の意図を示す。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0148	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The overall therapeutic intent of the ordered item.	オーダーした薬剤等の全体的な治療意図。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0148	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'pain relief'; 'palliative care'; 'low-dose prophylaxis'; 'rehydration'; 'nutritional infusion'.	例：「疼痛緩和」「緩和ケア」「低用量での予防」「水分補給」「栄養輸液」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0150	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Total daily effective dose	1 日実効総用量	要確認: 1 日実効総用量（他候補: 1 日総用量）目標用量そのものではなく、目標に対する実効用量を表す。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0150	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Details about the total daily amount of the ordered item expected to be administered.	オーダーした薬剤等について、投与が見込まれる1 日総量に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0150	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	The total daily dose records the expected effective dose, and thus support titration of an initial low dose towards the effective dose over a period of time. This is not itself the target dose or goal but the actual effective daily dose against that goal. In some circumstances the Total daily dose will be calcuable from computable directions, in others it may need to be manually entered.	1 日総用量には、見込まれる実効用量を記録する。これにより、初期の低用量から実効用量に向け、一定期間にわたる用量調節（漸増）を支援する。この値は目標用量や目標そのものではなく、その目標に対する実際の1 日実効用量である。1 日総用量は、コンピュータで処理できる指示から計算できる場合もあれば、手入力が必要な場合もある。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0151	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Total daily amount	1 日総量	要確認: 1 日総量（他候補: 1 日総用量）at0150の内部で日ごとの量を記録する項目として、指定案を採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0151	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	The amount of ordered item which will be taken each day if administered as intended.	意図どおりに投与した場合に、1日あたりに使用する薬剤等の量。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0151	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	For example '20 mg'.	例：「20 mg」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0154	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Non-substitution reason	代替不可の理由	要確認: 代替不可の理由（他候補: 変更不可の理由）「代替の指示」と用語を揃える。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0154	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The reason why an ordered item should not be substituted at dispense.	調剤時にオーダーした薬剤等を代替してはならない理由。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0154	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	For example 'Generic preparation not bio-equivalent'.	例：「後発医薬品が生物学的同等ではない」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0155	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Dispensing start date	調剤開始日	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0155	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The date from which the ordered item is permitted to be dispensed for the first time.	オーダーした薬剤等の初回の調剤が許可される開始日。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0155	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	May be used to control the time of dispensing of medications with potential for abuse. For example: benzodiazepines or analgesics.	乱用のおそれがある薬剤の調剤時期を管理するために用いることができる。例：ベンゾジアゼピン系薬剤や鎮痛薬。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0161	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Dispensing expiry date	調剤有効期限	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0161	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The date after which the ordered item is no longer valid to be legally dispensed.	オーダーした薬剤等を法的に調剤できる期限の日付。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0161	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	In some jurisdictions, orders to dispense may have an expiry date after which the prescription may not be dispensed.	国や地域によっては、調剤のオーダーに有効期限があり、期限を過ぎるとその処方箋に基づく調剤ができなくなる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0162	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Override reason	オーバーライドの理由	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0162	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	The reason for a clinical safety or maximum dose override.	臨床的な安全性または最大用量をオーバーライドする理由。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0162	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	For example: 'Not responsive at maximum recommended dose. Critical situation.', 'Peniciilin is only valid treatment, likelihood of true penicillin allergy is low'.	例：「推奨される最大用量でも反応がなく、危機的な状況である」「ペニシリンだけが有効な治療であり、真のペニシリンアレルギーである可能性は低い」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0165	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Purpose	目的	要確認: 目的（他候補: 記録目的）1 日実効総用量を記録する理由であることは説明文で示し、ラベルは指定の「目的」とする。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0165	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Description of the reason for recording a total daily effective dose.	1 日実効総用量を記録する理由の説明。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0165	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	For example: 'Hypertension control', 'Target dose 20mg daily'. The description could be used to identify a name, phrase or paragraph about the purpose for recording total daily effective dose, commonly to allow to titration towards a specific target dose.\nThe goal or target dose might be recorded here or more commonly as part of a linked EVALUATION 'Goal' archetype.	例：「高血圧のコントロール」「目標用量は1日20mg」。1 日実効総用量を記録する目的を、名称、語句、または文章で示すために用いる。一般には、特定の目標用量に向けた用量調節（漸増）を可能にするために記録する。\n目標や目標用量はここに記録してもよいが、通常はリンクされた EVALUATION「Goal」archetypeの一部として記録する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0166	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Additional details	追加の詳細情報	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0166	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Additional structured details about the ordered item not captured in other fields.	他の項目には収まらない、オーダーした薬剤等に関する追加の構造化された詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0167	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Comment	コメント	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0167	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Additional narrative about the medication order not captured in other fields.	他の項目には収まらない薬剤オーダーについての追加の記述。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0168	text		Permitted	許可	要確認: 許可（他候補: 変更可）代替の許可を示す指定案を採用し、国内の処方箋の表現との対応はレビューで確認する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0168	description		Substitution of the medication with a bioequivalent medication is allowed.	生物学的同等な薬剤への代替を許可する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0169	text		Not permitted	不許可	要確認: 不許可（他候補: 変更不可）代替の不許可を示す指定案を採用し、国内の処方箋の表現との対応はレビューで確認する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0169	description		Substitution of the medication with a bioequivalent medication is not allowed.	生物学的同等な薬剤への代替を許可しない。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0170	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Dispense details	調剤の詳細	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0170	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Further details related to dispense directions.	調剤の指示に関する追加の詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0170	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	This SLOT allows for local variation in the different jurisdictions regarding medication dispensing.	この SLOT を用いて、薬剤の調剤に関する国や地域ごとの違いに対応できる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0171	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Overriden safety advice	オーバーライドした安全性警告	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0171	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	A known or recognised safety issue which applies to this subject and the ordered item, such as an allergy, drug duplication warning or contraindication. This element is normally only recorded when this safety advice is overridden.	アレルギー、薬剤重複の警告、禁忌など、このケア対象者とオーダーした薬剤等に該当する、既知または認識された安全性の問題。通常、このデータエレメントは、その安全性警告をオーバーライドする場合にのみ記録する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0171	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	For example: 'Allergic to penicillin', 'Atenolol duplicated'.	例：「ペニシリンアレルギーあり」「アテノロールが重複している」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0173	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Specific directions description	用法・用量の個別記述	要確認: 用法・用量の個別記述（他候補: 用法の個別記述）テンプレートで「用量」「用法」に分けて2回出現させる想定に合わせる。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0173	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	A narrative description of a specific part of overall directions.	全体の指示のうち、特定の部分についての叙述的な説明。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0173	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	In some settings, it is common to split overall narrative directions into more specific segments of narrative. For example in hospital settings, it can be common to split the overall directions into 'Dose amount' and 'Dose timing', both as narrative text. These terms can be applied at template or run-time.	全体の指示を記した文章を、より具体的な部分に分けることが一般的な現場もある。例：病院では、全体の指示を「用量」と「投与タイミング」に分け、いずれも文章で記録することがある。これらの名称は、テンプレートまたは実行時に設定できる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0174	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Dosage justification	用量の根拠	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0174	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	A description of the justification used to calculate a dose amount or administration rate where this is dependent on some other factor.	用量や投与速度が他の因子に依存する場合に、その計算に用いた根拠の説明。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0174	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'Adjusted for amputation'.	例：「切断を考慮して調整した」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0177	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Structured dose and timing directions	構造化された用量・タイミングの指示	要確認: 構造化された用量・タイミングの指示（他候補: 構造化された用量・投与時期の指示）timing_dailyの服用タイミングとの整合を保つため、タイミングを採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0177	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Details of structured dose and timing directions.	構造化された用量・タイミングの指示に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0177	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	This SLOT has been designed to be used with the CLUSTER.therapeutic_direction archetype to enable recording of a complex set of dosage and timing directions. While it's possible to use other CLUSTER archetypes within this SLOT, it's strongly advised to do so only when predictable queryability is not a priority.	この SLOT は、複雑な用量・タイミングの指示をまとめて記録できるよう、CLUSTER.therapeutic_direction archetypeと組み合わせて使うことを想定している。他の CLUSTER archetypeもこの SLOT 内で使用できるが、予測可能な検索が優先事項ではない場合に限ることを強く推奨する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0178	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Safety override	安全性オーバーライド	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0178	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Overriding of a known or recognised safety issue which applies to this subject and the ordered item, such as an allergy, drug duplication warning or contraindication.	アレルギー、薬剤重複の警告、禁忌など、このケア対象者とオーダーした薬剤等に該当する、既知または認識された安全性の問題のオーバーライド。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0179	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Clinician guidance	医療従事者向けの指針	要確認: 医療従事者向けの指針（他候補: 処方者への申し送り）将来の処方者と調剤者の双方への助言を含むため。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0179	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Advice to future prescribers/dispensers about the ongoing, long term order.	継続中の長期オーダーについて、今後の処方者や調剤者に向けた助言。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0179	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'don't allow brand substitution' or advice regarding using a specific brand to avoid fillers that cause reactions.	例：「銘柄の代替を認めない」という指示や、反応を引き起こす賦形剤を避けるために特定の銘柄を用いるよう勧める助言。	
